Date,TimeUTC,Latitude,Longitude,Magnitude,Depth
2010/07/29,16:05:53.8,52.706,-169.181,2.8,  4
2010/07/29,15:42:26.0,52.753,-169.647,3.1,  5
2010/07/29,13:59:16.2,-15.6,-172.981,4.8, 26
2010/07/29,13:06:52.0,52.562,-169.12,2.9, 15
2010/07/29,12:10:05.7,30.316, 94.840,4.7, 35
2010/07/29,12:02:26.9,62.743,-148.972,2.6, 69
2010/07/29,11:54:21.3,52.932,-169.595,2.6,  4
2010/07/29,11:30:14.1, 6.627,123.445,4.5,621
2010/07/29,11:28:35.3,52.561,-169.27,3.3, 14
2010/07/29,10:04:50.4,-38.952,-72.931,4.7, 41
2010/07/29,08:55:27.3, 6.575,123.437,4.9,624
2010/07/29,08:29:26.2,-5.346,146.014,4.4, 79
2010/07/29,07:31:56.8, 6.528,123.247,6.6,627
2010/07/29,07:21:15.6,52.591,-169.122,2.6, 14
2010/07/29,07:19:34.0,16.195,-94.431,4.1, 58
2010/07/29,06:39:27.3,-9.903,106.360,4.0, 10
2010/07/29,06:31:27.7,52.587,-169.192,2.9, 13
2010/07/29,06:29:10.7,52.927,-169.654,2.6, 10
2010/07/29,05:42:51.7,52.640,-169.397,2.7,  4
2010/07/29,05:30:11.5,-17.838,179.508,4.6, 35
2010/07/29,05:19:54.2,52.548,-169.231,2.7, 13
2010/07/29,04:55:49.8,52.702,-169.463,4.6, 10
2010/07/29,04:45:51.6,15.969,-94.519,4.2, 27
2010/07/29,04:19:48.0,52.888,-169.646,2.7,  5
2010/07/29,03:57:04.3,52.872,-169.684,3.7,  7
2010/07/29,03:52:46.2,52.840,-169.815,4.6, 10
2010/07/29,03:46:44.7,52.603,-169.35,2.6,  7
2010/07/29,03:40:29.1,52.595,-169.272,3.1, 15
2010/07/29,03:38:18.3,52.566,-169.24,3.0,  4
2010/07/29,03:37:49.7,52.548,-169.183,3.0,  7
2010/07/29,03:29:37.4,52.691,-169.353,2.5,  7
2010/07/29,03:22:27.4,52.606,-169.228,3.3,  9
2010/07/29,02:58:55.4,52.579,-169.355,2.6,  5
2010/07/29,02:55:26.2,-4.512, 36.002,4.3, 10
2010/07/29,02:22:05.5,52.633,-169.152,2.6, 14
2010/07/29,02:07:30.9,61.827,-149.856,2.7, 18
2010/07/29,02:03:55.8,52.598,-169.322,2.9,  6
2010/07/29,01:53:27.6,52.775,-169.46,3.1, 18
2010/07/29,01:50:04.0,52.657,-169.196,2.7,  5
2010/07/29,01:39:42.3,52.437,159.815,4.5, 60
2010/07/29,01:33:26.5,52.917,-167.425,2.7, 26
2010/07/29,01:32:30.9,52.671,-169.183,2.5,  2
2010/07/29,01:24:45.9,52.580,-168.951,2.7,  7
2010/07/29,01:20:16.9,47.164,151.841,4.5,127
2010/07/29,01:11:34.9,52.576,-169.104,2.5,  6
2010/07/29,00:52:48.1,52.638,-169.383,2.9,  7
2010/07/29,00:08:47.3,52.661,-169.073,3.3,  1
2010/07/29,00:04:29.2,52.718,-169.465,2.8, 13
2010/07/28,23:48:31.0,52.696,-169.317,3.2,  7
2010/07/28,23:31:27.0,52.727,-169.191,2.5,  1
2010/07/28,23:20:37.3,32.158,-115.25,2.9, 10
2010/07/28,23:17:35.2,15.418,-95.436,4.1, 16
2010/07/28,23:14:12.6,52.666,-169.211,2.8,  2
2010/07/28,22:51:33.2,14.905,146.824,4.9, 30
2010/07/28,22:45:20.0,52.647,-169.395,2.7,  4
2010/07/28,22:37:01.0,38.817,-122.791,3.3,  4
2010/07/28,22:00:09.8,52.717,-169.334,2.9,  1
2010/07/28,21:51:04.6,-5.793,152.865,4.7, 65
2010/07/28,21:24:06.1,52.782,-169.325,2.7,  6
2010/07/28,21:19:23.1,52.858,-169.29,3.4,  5
2010/07/28,21:06:30.2,52.698,-169.209,3.0,  5
2010/07/28,21:01:36.6,52.580,-169.031,2.6,  7
2010/07/28,20:45:26.6,52.624,-169.274,2.8,  4
2010/07/28,20:20:18.1,52.314,-171.985,4.2, 62
2010/07/28,20:03:50.0,59.933,-153.325,2.6,136
2010/07/28,19:59:54.8,52.567,-169.197,2.8,  5
2010/07/28,19:57:01.5,52.646,-169.183,2.9,  7
2010/07/28,19:49:25.5,52.685,-169.521,4.0, 14
2010/07/28,19:34:45.8,52.724,-169.351,2.8,  5
2010/07/28,19:31:19.9,52.788,-169.252,2.8,  5
2010/07/28,19:25:28.2,52.662,-169.035,3.0,  1
2010/07/28,18:57:36.8,52.176,178.173,2.6,197
2010/07/28,18:54:27.7,52.544,-168.886,2.5,  6
2010/07/28,18:51:23.7,-7.672,124.311,4.8,401
2010/07/28,18:34:38.6,52.715,-169.287,3.0,  4
2010/07/28,18:24:35.7,52.565,-169.709,2.6,  5
2010/07/28,18:21:09.6,-12.236,165.523,5.3, 29
2010/07/28,18:17:26.7,52.662,-169.069,3.0,  2
2010/07/28,18:08:55.0,52.733,-169.277,3.4,  5
2010/07/28,18:05:58.9,-29.895,-179.483,4.3,338
2010/07/28,18:03:58.0,52.660,-169.197,2.7,  5
2010/07/28,17:56:30.5,52.575,-169.206,3.1, 11
2010/07/28,17:51:17.5,52.638,-169.342,3.2, 13
2010/07/28,17:41:00.7,52.552,-169.127,3.1, 12
2010/07/28,17:38:16.0,52.656,-169.383,2.5,  5
2010/07/28,17:36:33.6,32.102,142.551,4.1, 35
2010/07/28,17:26:59.6,52.700,-169.395,2.5,  4
2010/07/28,17:22:34.5,52.690,-169.27,3.0,  5
2010/07/28,17:20:41.7,52.651,-169.348,2.8,  6
2010/07/28,17:18:04.1,52.656,-169.346,3.2, 11
2010/07/28,17:17:18.3,52.714,-169.305,2.7,  5
2010/07/28,17:07:46.3,52.657,-169.39,2.8, 15
2010/07/28,16:58:56.4,52.775,-169.373,4.2,  5
2010/07/28,16:51:21.3,52.717,-169.272,3.0,  5
2010/07/28,16:46:55.8,52.730,-169.256,3.2,  7
2010/07/28,16:38:26.4,52.701,-169.243,3.0,  5
2010/07/28,16:31:51.1,52.673,-169.156,2.8,  3
2010/07/28,16:20:27.4,52.647,-169.308,3.0,  3
2010/07/28,16:19:30.9,52.566,-169.131,2.8,  6
2010/07/28,16:12:05.6,43.756,-125.815,5.2, 10
2010/07/28,16:01:16.8,52.699,-169.23,2.8,  5
2010/07/28,15:46:11.7,-23.993,-66.673,4.2,187
2010/07/28,15:45:38.3,52.645,-169.156,2.9,  5
2010/07/28,15:44:33.7,52.633,-169.13,3.0,  5
2010/07/28,15:36:30.7,52.666,-169.435,3.0,  5
2010/07/28,15:18:30.1,52.616,-169.2,2.7,  6
2010/07/28,15:14:27.1,52.604,-169.282,3.3,  7
2010/07/28,15:05:20.9,52.673,-169.336,2.6, 13
2010/07/28,15:04:26.4,-38.389,-93.191,4.4, 10
2010/07/28,14:53:55.5,52.673,-169.393,2.5,  6
2010/07/28,14:52:17.6,52.617,-169.398,3.6,  5
2010/07/28,14:38:01.3,52.563,-169.262,2.9,  5
2010/07/28,14:30:31.4,52.717,-169.323,3.6,  5
2010/07/28,14:28:39.3,32.228,-115.255,3.0,  9
2010/07/28,14:27:11.7,13.080,120.659,4.1, 10
2010/07/28,14:25:50.6,52.661,-169.36,3.0,  2
2010/07/28,14:21:14.7,52.565,-169.143,2.7, 13
2010/07/28,14:12:05.8,52.575,-169.052,2.7,  4
2010/07/28,14:09:26.2,52.586,-169.303,3.2,  5
2010/07/28,14:03:48.6,52.776,-169.205,3.2, 15
2010/07/28,13:58:50.4,52.733,-169.292,2.9,  7
2010/07/28,13:55:56.0,52.685,-169.199,2.6,  2
2010/07/28,13:47:37.8,52.694,-169.087,2.6,  2
2010/07/28,13:42:58.6,52.547,-169.249,3.0, 14
2010/07/28,13:40:45.5,52.571,-169.233,3.2, 12
2010/07/28,13:38:39.2,52.526,-169.233,3.1, 15
2010/07/28,13:32:12.6,52.595,-169.312,4.3, 13
2010/07/28,13:26:42.6,52.597,-169.183,2.8,  6
2010/07/28,13:24:01.2,52.675,-169.112,2.7,  5
2010/07/28,13:21:09.4,52.620,-169.227,3.3,  7
2010/07/28,13:15:48.6,52.623,-169.178,2.8, 14
2010/07/28,13:12:56.9,52.646,-169.23,3.4,  6
2010/07/28,13:06:51.2,52.809,-169.321,2.8,  5
2010/07/28,13:01:42.0,52.588,-169.078,2.5,  7
2010/07/28,12:54:56.9,52.529,-169.194,3.3, 14
2010/07/28,12:49:26.8,52.598,-169.3,3.3,  6
2010/07/28,12:45:54.3,52.755,-169.278,3.8,  8
2010/07/28,12:44:45.1,52.545,-169.303,3.7, 13
2010/07/28,12:35:20.1,52.690,-169.367,4.3,  6
2010/07/28,12:31:51.7,52.640,-169.096,2.7,  7
2010/07/28,12:27:53.9,52.747,-169.346,3.4,  6
2010/07/28,12:26:13.1,52.598,-169.142,3.3,  5
2010/07/28,12:22:57.9,52.626,-169.011,2.8,  4
2010/07/28,12:22:24.0, 4.738,-82.319,4.5, 10
2010/07/28,12:19:49.5,52.625,-169.246,3.5,  7
2010/07/28,12:10:32.7,52.631,-169.178,3.7,  3
2010/07/28,12:10:30.1,-5.548,154.143,4.8,147
2010/07/28,12:07:44.1,52.628,-169.345,5.0, 15
2010/07/28,12:07:12.2,52.611,-169.083,2.6, 15
2010/07/28,12:03:01.7,52.646,-169.389,3.7,  7
2010/07/28,12:01:09.7,52.416,-168.954,2.6, 12
2010/07/28,11:58:13.7,52.551,-169.198,3.0, 15
2010/07/28,11:54:32.5,52.679,-169.057,4.1,  3
2010/07/28,11:53:45.2,52.561,-168.967,3.6,  3
2010/07/28,11:51:11.2,52.766,-169.403,3.3,  7
2010/07/28,11:48:16.8,52.724,-169.295,2.7,  8
2010/07/28,11:46:04.9,52.550,-169.157,3.2,  5
2010/07/28,11:42:16.8,52.721,-169.229,3.1, 10
2010/07/28,11:39:36.3,52.544,-169.168,4.3,  7
2010/07/28,11:38:30.5,52.606,-169.175,3.8,  6
2010/07/28,11:37:46.7,52.728,-169.4,4.2, 10
2010/07/28,11:31:46.4,52.667,-169.408,5.6, 10
2010/07/28,11:30:28.1,52.624,-169.36,4.1,  7
2010/07/28,11:14:38.7,51.733,-179.301,2.5,  2
2010/07/28,10:58:41.8,52.721,-169.509,2.7,  3
2010/07/28,10:47:15.5,52.592,-169.364,3.4,  4
2010/07/28,10:35:16.3,52.653,-169.319,3.2,  5
2010/07/28,10:09:24.1,-3.166,100.834,4.8, 35
2010/07/28,08:58:25.4,52.615,-169.326,3.1,  6
2010/07/28,08:52:03.2,-45.157,167.330,4.0,120
2010/07/28,08:07:07.8, 6.909,126.711,4.8,181
2010/07/28,07:38:22.7,16.030,-92.589,4.6,235
2010/07/28,07:23:45.6,51.665,177.669,2.5, 58
2010/07/28,07:22:00.2,32.162,-115.205,3.5, 10
2010/07/28,07:19:10.8,14.608,-94.353,4.1, 16
2010/07/28,07:02:55.7,52.607,-169.21,2.5, 13
2010/07/28,06:18:12.2,51.768,-176.3,2.8, 68
2010/07/28,05:42:28.6,52.621,-169.391,3.7,  7
2010/07/28,05:27:57.1,52.677,-169.31,2.6,  4
2010/07/28,05:25:25.0,52.741,-169.354,3.1,  3
2010/07/28,05:22:04.3,-37.421,177.282,4.2, 11
2010/07/28,05:20:47.7,52.659,-169.22,2.7,  1
2010/07/28,05:16:33.9,52.638,-169.331,3.0,  3
2010/07/28,05:10:27.1,52.791,-169.459,2.9,  4
2010/07/28,05:01:30.5,52.594,-169.28,3.0,  5
2010/07/28,04:43:34.9,52.613,-169.369,3.0,  5
2010/07/28,04:37:27.9,-6.894,154.813,4.2, 35
2010/07/28,04:31:11.9,52.663,-169.277,3.1,  2
2010/07/28,04:28:36.4,52.588,-169.453,3.7,  5
2010/07/28,04:24:46.6,52.697,-169.342,3.4,  5
2010/07/28,04:14:53.4,52.736,-169.636,2.6,  5
2010/07/28,04:07:53.1,52.693,-169.541,4.4,  6
2010/07/28,04:05:36.3,52.505,-169.159,2.5, 13
2010/07/28,03:38:49.8,52.536,-169.294,2.6,  7
2010/07/28,03:13:43.5,52.609,-169.28,3.5,  5
2010/07/28,03:02:10.2,52.524,-169.197,3.3,  7
2010/07/28,02:49:21.5,52.595,-169.544,2.6,  9
2010/07/28,02:40:45.6,18.836,-67.821,3.1, 81
2010/07/28,02:39:31.0,40.560,-124.731,2.8, 10
2010/07/28,02:20:13.7,15.812,-95.652,4.3, 20
2010/07/28,02:02:10.1,50.200,178.302,2.9, 30
2010/07/28,01:44:52.4,53.582,-174.51,2.8, 27
2010/07/28,01:05:30.1,52.640,-169.26,2.6,  5
2010/07/28,00:22:09.0,-34.262,-72.228,4.5, 31
2010/07/28,00:16:02.4,52.583,-169.081,2.7,  8
2010/07/28,00:12:34.8,-30.974,-178.526,5.0,111
2010/07/27,23:44:03.7,-6.174,150.873,4.6, 35
2010/07/27,23:30:11.3,52.758,-169.437,2.9,  2
2010/07/27,23:16:09.3,32.158,-115.209,3.2, 10
2010/07/27,23:06:45.6,42.333,143.738,4.6, 52
2010/07/27,22:41:25.1,-50.888, 28.960,4.8, 10
2010/07/27,22:13:20.6,-45.037,167.203,4.6,108
2010/07/27,20:58:06.1,32.212,-115.266,3.3, 10
2010/07/27,19:38:18.3,32.337, 70.879,4.3, 42
2010/07/27,17:47:12.5, 5.682,127.215,4.1, 40
2010/07/27,17:36:03.9, 5.32 ,126.38 ,4.1, 10
2010/07/27,17:05:36.2,-5.95,150.577,4.7, 35
2010/07/27,17:02:29.5,52.833,-169.497,3.2, 11
2010/07/27,16:54:12.8,-7.318,126.393,4.9,378
2010/07/27,16:39:00.0,30.325, 94.918,4.4, 39
2010/07/27,16:11:49.1,52.570,-169.253,2.7, 12
2010/07/27,16:07:43.9,34.987, 32.885,4.5, 35
2010/07/27,15:40:16.9,52.517,-169.158,3.0, 13
2010/07/27,15:35:20.9,32.209,-115.26,3.0, 10
2010/07/27,15:21:37.1,-47.5,-11.956,4.2, 10
2010/07/27,14:27:07.0,-34.801,-71.814,4.3, 43
2010/07/27,14:23:46.6,23.272, 94.729,4.1,112
2010/07/27,14:17:19.9,52.678,-169.255,2.6,  6
2010/07/27,12:41:45.7,52.635,-169.558,4.1,  5
2010/07/27,12:39:44.1,52.748,-169.66,3.1,  5
2010/07/27,11:48:53.4,52.735,-169.323,3.2,  6
2010/07/27,10:16:50.6,52.522,-169.297,2.9, 19
2010/07/27,10:14:58.4,65.175,-152.864,2.6,  4
2010/07/27,10:14:24.6,30.305, 94.887,4.8, 42
2010/07/27,09:57:16.3,52.501,-169.286,2.8,  7
2010/07/27,09:35:55.7,52.707,-169.08,2.5,  0
2010/07/27,09:33:19.3,52.657,-169.491,3.0,  5
2010/07/27,09:14:59.9,60.053,-152.607,4.4, 88
2010/07/27,08:26:20.3,-3.594,101.918,4.8, 87
2010/07/27,08:12:16.0,-0.608,121.947,4.7,  8
2010/07/27,07:25:11.4,52.699,-169.393,3.0,  1
2010/07/27,07:17:08.3,17.490,-94.723,4.4,151
2010/07/27,07:12:51.1,11.561,139.018,4.8, 35
2010/07/27,06:28:25.7,52.840,-169.584,3.1,  3
2010/07/27,06:27:13.8,52.637,-169.379,2.8, 15
2010/07/27,06:24:26.7,52.714,-169.597,2.9,  5
2010/07/27,06:22:25.6,52.779,-169.62,2.5,  5
2010/07/27,06:00:44.8,-6.762,130.189,4.7,125
2010/07/27,05:45:18.8,52.667,-169.593,2.5,  5
2010/07/27,04:51:14.9, 6.806,123.781,4.7,601
2010/07/27,04:35:54.9,52.622,-169.287,2.7,  4
2010/07/27,04:33:17.3,52.706,-169.205,2.6,  1
2010/07/27,03:51:21.5,52.717,-169.661,3.4,  5
2010/07/27,03:15:20.2,54.645,-163.547,3.1,  5
2010/07/27,03:10:41.6,52.505,-163.945,2.7, 40
2010/07/27,02:55:11.0,-3.868,141.384,4.8, 58
2010/07/27,01:38:17.8,17.537,-101.29,4.0, 30
2010/07/27,00:54:55.7,24.977,122.415,4.7,  2
2010/07/27,00:33:48.0,17.176,147.602,4.2, 25
2010/07/26,23:41:32.6,52.729,-169.382,2.9,  5
2010/07/26,23:36:39.2,54.138,-163.707,3.0, 48
2010/07/26,23:31:04.6,38.927,142.152,5.5, 19
2010/07/26,23:19:18.2,-24.554,-176.929,5.0,117
2010/07/26,23:06:49.7, 6.669,123.250,5.4,626
2010/07/26,22:58:19.3,-23.966,-176.095,5.0, 35
2010/07/26,22:16:32.9,52.565,-169.167,3.0, 17
2010/07/26,21:18:25.0,52.595,-169.107,3.0,  3
2010/07/26,21:15:14.2,51.841,-177.127,2.6, 14
2010/07/26,21:11:31.0,52.612,-169.207,3.0,  4
2010/07/26,21:08:56.2,52.721,-169.289,2.8, 10
2010/07/26,21:08:39.3,52.650,-169.555,2.7,  6
2010/07/26,20:01:07.5,51.816,-177.117,3.3, 12
2010/07/26,19:14:25.7,52.057,-173.369,3.0, 47
2010/07/26,19:10:06.1,52.611,-169.203,3.4,  7
2010/07/26,18:32:14.8,61.661,-150.313,2.5, 37
2010/07/26,17:31:31.1,-24.064,-66.81,5.6,193
2010/07/26,17:15:32.5,52.632,-169.496,3.2,  5
2010/07/26,17:08:49.8,-3.832,141.400,5.6, 35
2010/07/26,17:04:27.8,52.746,-169.373,3.0,  4
2010/07/26,16:37:02.7, 6.799,123.623,5.0,606
2010/07/26,16:08:30.1,21.527,145.715,4.6, 29
2010/07/26,15:05:57.4,-20.4,169.866,4.4,116
2010/07/26,14:59:33.0,52.739,-169.405,2.6, 13
2010/07/26,13:59:34.1,52.282,-173.048,2.9, 45
2010/07/26,13:45:55.4,-19.999,-68.943,3.7,119
2010/07/26,13:45:00.5,52.595,-169.311,3.4, 26
2010/07/26,13:43:08.1,61.427,-150.738,2.5, 63
2010/07/26,13:19:13.9,-4.873,153.444,5.0, 54
2010/07/26,13:02:00.9,-46.252,166.008,4.4, 18
2010/07/26,12:20:11.5,51.076,179.489,4.2, 22
2010/07/26,11:16:20.5,52.588,-169.069,3.0,  5
2010/07/26,10:51:04.8,52.577,-169.129,2.7,  7
2010/07/26,09:57:07.0,-34.031,-72.337,3.7, 15
2010/07/26,09:50:11.2,52.571,-169.315,2.7,  5
2010/07/26,09:48:19.3,61.846,-150.843,3.3, 61
2010/07/26,08:43:25.4,50.142,-129.975,4.6, 10
2010/07/26,08:29:27.7,52.707,-169.574,2.8,  4
2010/07/26,07:59:35.4, 6.513,126.484,4.3, 42
2010/07/26,07:47:36.5,52.902,-169.625,2.8,  3
2010/07/26,07:38:54.8,52.665,-169.454,2.6,  9
2010/07/26,07:36:48.8, 6.690,123.441,4.7,634
2010/07/26,07:19:10.1,52.584,-169.135,2.6, 13
2010/07/26,07:00:16.1,52.564,-168.993,3.4, 13
2010/07/26,07:00:07.7,52.667,-169.3,3.4, 10
2010/07/26,06:48:14.6,51.355,-179.117,2.6, 17
2010/07/26,06:27:47.8,52.713,-169.516,2.5,  7
2010/07/26,06:18:00.8,36.102, 70.771,4.1, 86
2010/07/26,05:51:15.0,52.707,-169.684,3.0,  6
2010/07/26,05:45:58.2, 1.311,128.773,4.6, 61
2010/07/26,05:36:50.8,52.672,-169.104,2.5,  5
2010/07/26,04:59:21.0,35.562,-97.245,2.9,  3
2010/07/26,04:54:58.3,-10.356,112.172,4.8, 17
2010/07/26,04:29:00.2,65.922,-149.431,2.7, 16
2010/07/26,04:16:01.8,52.742,-169.521,3.4,  5
2010/07/26,04:14:27.6,52.612,-169.215,3.0, 19
2010/07/26,03:58:41.0,52.671,-169.535,2.7,  5
2010/07/26,03:55:20.7,52.712,-169.483,3.1,  3
2010/07/26,03:48:17.0, 4.483,-75.368,4.1, 10
2010/07/26,03:43:18.4,52.672,-169.599,3.4,  6
2010/07/26,03:37:26.7,52.685,-169.623,4.5,  4
2010/07/26,03:27:42.4,52.644,-169.303,3.9, 19
2010/07/26,02:54:24.2, 9.629, 93.266,4.5,109
2010/07/26,02:18:36.0,13.482,-90.715,4.5, 50
2010/07/26,02:10:57.0,52.716,-169.482,2.5,  4
2010/07/26,01:10:57.1,52.827,-169.61,3.3,  5
2010/07/26,00:41:12.5,52.643,-169.238,2.5, 13
2010/07/26,00:33:57.3,32.211,-115.28,3.1,  8
2010/07/26,00:11:17.0,32.295,-115.38,4.0,  9
2010/07/26,00:04:59.1,52.672,-169.552,3.4,  5
2010/07/25,23:15:07.9,17.300,-94.495,4.0,146
2010/07/25,23:13:20.1,52.633,-169.003,3.0,  5
2010/07/25,23:00:08.7,52.335,-166.744,3.1, 26
2010/07/25,22:13:58.1,32.793,-116.119,2.8,  6
2010/07/25,21:25:41.4,33.157,-116.006,4.1, 13
2010/07/25,21:23:56.8,-44.196,168.603,4.1,  5
2010/07/25,21:22:05.1,52.694,-169.237,2.6, 14
2010/07/25,20:43:47.9,-13.581,166.552,4.1, 35
2010/07/25,20:40:35.4,52.737,-169.21,3.3, 15
2010/07/25,20:35:57.3,32.311,-115.372,2.8,  8
2010/07/25,20:30:54.9, 6.716,123.598,4.7,598
2010/07/25,20:28:02.3,52.755,-169.567,3.2,  5
2010/07/25,20:24:38.6,36.200,-7.707,4.1, 10
2010/07/25,20:00:53.9,52.600,-169.283,2.5,  7
2010/07/25,19:43:22.1,-24.017,-66.966,4.2,167
2010/07/25,18:57:41.7,52.700,-169.504,3.2, 10
2010/07/25,18:36:27.0,44.525,-66.88,3.2,  1
2010/07/25,18:04:47.8,52.697,-169.221,2.7, 15
2010/07/25,17:54:22.4,52.694,-169.242,2.8,  6
2010/07/25,17:51:58.6,-21.112,-175.937,4.6,189
2010/07/25,17:51:35.1,52.656,-169.251,2.9, 14
2010/07/25,17:06:20.3,36.961, 30.511,4.0, 10
2010/07/25,17:00:39.5,15.514,-93.75,4.1, 70
2010/07/25,16:52:33.6,52.715,-169.241,3.0,  5
2010/07/25,16:46:22.3, 1.686, 96.781,4.2, 18
2010/07/25,16:34:19.1,46.403,  0.474,4.0,  2
2010/07/25,16:23:10.9,52.631,-169.501,2.5, 10
2010/07/25,15:52:18.7,52.666,-169.421,2.7,  8
2010/07/25,15:12:04.5,62.204,-150.955,2.6, 64
2010/07/25,14:23:24.6,52.646,-169.202,2.7,  7
2010/07/25,13:50:13.7,10.849,-70.482,4.1,  5
2010/07/25,13:45:44.7,-61.74,154.49 ,4.0, 10
2010/07/25,13:37:58.9,60.248,-140.696,3.6,  9
2010/07/25,13:31:52.1,16.136, 94.568,4.0, 10
2010/07/25,13:27:42.2,10.68 ,125.60 ,4.2, 35
2010/07/25,13:16:46.6,16.187,-98.622,4.0, 10
2010/07/25,12:57:01.3,49.703,154.637,5.6,130
2010/07/25,12:38:22.0,51.061,-179.671,2.6, 15
2010/07/25,12:28:45.7, 7.369,126.856,4.7, 68
2010/07/25,12:16:37.8,15.283,-93.275,4.0, 79
2010/07/25,11:26:03.2,53.559,-164.82,2.5, 43
2010/07/25,11:01:56.1,52.653,-169.211,2.5,  2
2010/07/25,10:45:12.1,32.540,-115.685,2.8,  6
2010/07/25,10:33:49.2,32.291,-115.36,2.8,  8
2010/07/25,10:12:53.9,52.624,-169.256,2.5, 10
2010/07/25,09:48:46.1,52.620,-169.072,2.6,  7
2010/07/25,09:34:45.7,-21.755,-67.153,4.1,181
2010/07/25,09:03:46.7,-5.559,131.297,4.1, 92
2010/07/25,08:57:07.6,16.388, 94.674,4.6, 35
2010/07/25,08:27:32.9,52.674,-169.122,2.5,  3
2010/07/25,08:18:29.1, 6.820,123.562,5.2,618
2010/07/25,08:14:24.2,19.224,-64.618,3.4, 74
2010/07/25,08:04:25.8,52.592,-169.227,2.8,  8
2010/07/25,07:43:59.7,52.560,-169.03,2.5, 13
2010/07/25,07:41:29.1,52.612,-169.182,2.8, 14
2010/07/25,07:35:42.2,-17.722,-178.381,4.5,541
2010/07/25,07:29:45.5,52.655,-169.063,2.6,  7
2010/07/25,07:27:17.8,32.204,-115.285,4.0,  7
2010/07/25,07:20:59.9,52.608,-169.193,2.6, 15
2010/07/25,07:06:58.7,32.221,-115.292,3.6,  8
2010/07/25,07:04:42.0,52.594,-169.092,2.7,  8
2010/07/25,06:41:47.3,-4.087,136.017,4.9, 35
2010/07/25,06:25:12.7,10.869, 91.899,4.0, 30
2010/07/25,06:24:16.8,52.593,-169.138,3.1, 16
2010/07/25,06:22:37.0,-0.741,133.865,4.3, 35
2010/07/25,06:01:28.5,52.711,-169.482,3.0, 12
2010/07/25,05:54:58.3, 2.403,126.776,4.2, 10
2010/07/25,05:35:56.4,52.737,-169.725,2.6, 10
2010/07/25,05:01:07.2,17.902,121.420,4.5, 10
2010/07/25,04:56:44.4,19.438,-64.337,3.5, 92
2010/07/25,04:56:43.6,17.534,-94.791,4.2,142
2010/07/25,04:41:55.6,-15.654,-173.275,4.4, 10
2010/07/25,04:36:19.5, 6.519,123.617,4.7,593
2010/07/25,04:21:38.4, 6.819,123.739,4.9,602
2010/07/25,04:13:19.5,52.707,-169.282,2.8, 14
2010/07/25,04:11:38.1,-15.051,-173.556,4.5, 10
2010/07/25,03:53:16.3,52.561,-169.112,3.1,  6
2010/07/25,03:52:11.6,22.759,120.840,5.4, 32
2010/07/25,03:39:17.4,-15.069,-173.548,5.9,  7
2010/07/25,03:29:42.6,-6.232,150.421,4.4, 34
2010/07/25,02:57:58.7,52.618,-169.203,3.1,  7
2010/07/25,02:55:50.7,52.678,-169.217,2.8, 15
2010/07/25,02:26:43.5,52.670,-169.496,2.5,  6
2010/07/25,02:19:03.5,-20.74,-174.85,4.4, 10
2010/07/25,02:19:00.7,52.660,-169.441,2.6,  7
2010/07/25,02:08:50.1,52.647,-169.458,2.6,  7
2010/07/25,01:27:25.1,52.558,-169.074,2.9, 13
2010/07/25,01:25:23.4,52.575,-168.946,2.6,  8
2010/07/25,01:20:32.5,52.575,-169.119,3.4,  5
2010/07/25,01:18:00.4,52.597,-169.192,3.2, 15
2010/07/25,00:53:06.9,52.655,-169.258,2.7, 14
2010/07/25,00:40:55.8,52.591,-169.276,2.9, 15
2010/07/25,00:28:44.0,24.274,125.083,4.4, 41
2010/07/24,23:51:12.6,-1.422,120.636,5.1, 47
2010/07/24,22:51:51.8,52.753,-169.345,3.1,  3
2010/07/24,22:51:00.6,52.723,-169.346,3.0,  7
2010/07/24,22:11:48.1,52.697,-169.547,3.1,  5
2010/07/24,21:55:06.6,-28.78,-67.333,4.8,114
2010/07/24,21:48:05.5,51.982,178.053,3.0,147
2010/07/24,21:46:36.0,-34.007,-72.308,5.2, 24
2010/07/24,21:21:36.0,18.400,-66.193,2.7, 58
2010/07/24,21:03:53.7,32.162,-115.217,3.2,  8
2010/07/24,20:28:05.6,-8.137, 68.032,5.4, 10
2010/07/24,19:30:27.9,52.541,-169.177,2.6,  7
2010/07/24,19:19:13.2,16.743,-94.56,4.2,111
2010/07/24,19:17:56.0,-12.548,114.522,5.0, 10
2010/07/24,19:01:19.6,16.033,-97.73,4.1, 10
2010/07/24,18:51:40.5,52.594,-169.384,2.5,  1
2010/07/24,18:41:47.4,52.733,-169.621,2.7,  3
2010/07/24,18:19:53.3,18.767,-67.3,2.5, 16
2010/07/24,18:05:26.5,32.229,-115.365,4.0,  8
2010/07/24,17:52:48.6,52.635,-169.108,3.1,  3
2010/07/24,17:51:55.9,52.561,-169.064,2.9,  5
2010/07/24,17:17:49.9,51.921,178.511,2.7,127
2010/07/24,17:13:24.8,60.310,-177.546,4.6, 10
2010/07/24,16:50:51.9, 3.665,126.062,4.1, 35
2010/07/24,16:36:37.1,-6.41,150.58 ,4.4, 54
2010/07/24,16:15:48.8,52.665,-169.233,2.9,  4
2010/07/24,16:14:32.8,52.771,-169.376,2.9,  3
2010/07/24,16:13:07.5,-1.537, 99.268,4.1, 35
2010/07/24,16:00:35.7,52.575,-169.307,3.2,  5
2010/07/24,15:24:06.7,52.571,-169.164,2.8,  4
