Src,EqId,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
pr,12148009,?,"Sunday, May 27, 2012 21:49:29 UTC",19.1389,-68.563,3.4,94.8,?,"53km ENE of Miches, Dominican Republic"
uw,60406837,?,"Sunday, May 27, 2012 21:33:24 UTC",49.3682,-120.4738,2.5,0,?,"10km SSE of Princeton, Canada"
us,b000a0ux,?,"Sunday, May 27, 2012 20:50:21 UTC",30.792,83.425,4.7,27.5,?,"145km NNW of Zhadong, China"
us,b000a0tw,?,"Sunday, May 27, 2012 20:01:43 UTC",-21.843,-68.396,4.4,126.6,?,"88km NE of Calama, Chile"
ak,10482397,?,"Sunday, May 27, 2012 18:42:53 UTC",54.2055,-162.4658,2.7,14.7,?,"94km SE of False Pass, Alaska"
us,b000a0sr,?,"Sunday, May 27, 2012 18:40:24 UTC",-21.98,-179.304,4.4,479.8,?,"160km SSW of Ndoi Island, Fiji"
ak,10482393,?,"Sunday, May 27, 2012 18:40:13 UTC",54.1747,-162.4646,2.7,11.5,?,"97km SE of False Pass, Alaska"
us,2012bcc7,?,"Sunday, May 27, 2012 18:28:12 UTC",-43.51,172.922,3.9,14,?,"23km E of Christchurch, New Zealand"
us,2012bcdl,?,"Sunday, May 27, 2012 18:18:46 UTC",44.91,11.071,4.3,13.2,?,"2km N of Mirandola, Italy"
us,b000a0s4,?,"Sunday, May 27, 2012 18:05:50 UTC",16.259,-95.516,4.6,68.7,?,"27km S of Jalapa, Mexico"
ak,10482383,?,"Sunday, May 27, 2012 17:43:48 UTC",54.1843,-162.5093,3.1,27.9,?,"94km SE of False Pass, Alaska"
us,b000a0rh,?,"Sunday, May 27, 2012 17:12:31 UTC",-30.389,-177.947,4.7,35,?,"124km S of Raoul Island, New Zealand"
us,2012bcc6,?,"Sunday, May 27, 2012 17:00:28 UTC",-43.451,172.895,4.6,14.2,?,"22km ESE of Kaiapoi, New Zealand"
us,2012bcdk,?,"Sunday, May 27, 2012 16:39:10 UTC",38.815,70.329,4.1,44,?,"24km S of Gharm, Tajikistan"
ak,10482370,?,"Sunday, May 27, 2012 16:35:03 UTC",61.8208,-149.6929,2.8,24.9,?,"19km ENE of Willow, Alaska"
us,2012bcdj,?,"Sunday, May 27, 2012 16:27:59 UTC",-31.527,-178.586,4.4,39.4,?,"31km ESE of L'Esperance Rock, New Zealand"
us,2012bcdi,?,"Sunday, May 27, 2012 16:03:58 UTC",36.424,71.357,4.6,106.2,?,"32km SSW of Ashkasham, Afghanistan"
us,2012bcdh,?,"Sunday, May 27, 2012 15:50:30 UTC",56.458,157.956,4.3,122.7,?,"74km NW of Esso, Russia"
us,b000a0z6,?,"Sunday, May 27, 2012 15:01:27 UTC",26.491,91.1,4.3,34.7,?,"13km E of Barpeta Road, India"
us,2012bcdg,?,"Sunday, May 27, 2012 14:32:19 UTC",-7.597,128.244,4.5,159.1,?,"Kepulauan Barat Daya, Indonesia"
us,2012bcdf,?,"Sunday, May 27, 2012 14:23:19 UTC",28.659,142.564,4.8,37.3,?,"177km N of Chichi-shima, Japan"
us,b000a0pc,?,"Sunday, May 27, 2012 13:42:00 UTC",14.332,-93.296,4.9,50.7,?,"103km WSW of Puerto Madero, Mexico"
ak,10484458,?,"Sunday, May 27, 2012 13:31:43 UTC",53.2858,-169.9226,2.9,133.5,?,"80km WNW of Nikolski, Alaska"
ci,15155281,?,"Sunday, May 27, 2012 13:05:48 UTC",34.947,-116.7218,3.8,6.8,?,"28km E of Barstow, California"
us,b000a0ne,?,"Sunday, May 27, 2012 12:34:39 UTC",45.383,151.455,4.6,43.3,?,"280km E of Kuril'sk, Russia"
us,2012bcdd,?,"Sunday, May 27, 2012 12:32:34 UTC",34.861,-95.608,2.5,5,?,"4km WNW of Hartshorne, Oklahoma"
ak,10484452,?,"Sunday, May 27, 2012 11:45:54 UTC",56.6766,-154.5931,2.5,0,?,"103km SSW of Larsen Bay, Alaska"
us,2012bcdc,?,"Sunday, May 27, 2012 11:38:12 UTC",27.333,129.208,4.7,41.9,?,"117km SSW of Naze, Japan"
pr,12148008,?,"Sunday, May 27, 2012 11:29:03 UTC",18.4825,-66.2774,3,107.9,?,"2km NNW of Dorado, Puerto Rico"
us,b000a0lu,?,"Sunday, May 27, 2012 11:20:12 UTC",24.626,123.085,4.9,46.4,?,"19km NNE of Yonakuni, Japan"
us,2012bcdb,?,"Sunday, May 27, 2012 11:19:01 UTC",31.622,104.161,4.6,10,?,"26km W of Yongchang, China"
us,b000a0ll,?,"Sunday, May 27, 2012 10:58:00 UTC",-2.963,100.071,4.8,15.6,?,"175km SW of Sungaipenuh, Indonesia"
us,b000a0kr,?,"Sunday, May 27, 2012 10:10:32 UTC",-10.437,-75.445,4.6,40.6,?,"16km NNW of Oxapampa, Peru"
us,2012bcda,?,"Sunday, May 27, 2012 10:09:25 UTC",38.37,142.32,4.6,38,?,"89km E of Ishinomaki, Japan"
us,2012bcc9,?,"Sunday, May 27, 2012 09:29:58 UTC",33.878,72.804,4.6,48.4,?,"18km SW of Haripur, Pakistan"
us,b000a0ja,?,"Sunday, May 27, 2012 09:27:11 UTC",-40.68,155.911,4.7,14.7,?,"Southeast of Australia"
us,2012bcc8,?,"Sunday, May 27, 2012 09:21:57 UTC",-2.854,100.268,4.6,46.4,?,"150km SW of Sungaipenuh, Indonesia"
us,2012bcds,?,"Sunday, May 27, 2012 09:15:39 UTC",17.101,-95.081,4,120.2,?,"5km SSW of Palomares, Mexico"
pr,12148006,?,"Sunday, May 27, 2012 08:25:40 UTC",18.8332,-65.584,2.9,80,?,"52km NNE of Luquillo, Puerto Rico"
pr,12148007,?,"Sunday, May 27, 2012 08:12:12 UTC",18.2271,-68.2092,3.1,96.9,?,"44km SSE of Punta Cana, Dominican Republic"
us,b000a0hl,?,"Sunday, May 27, 2012 07:49:54 UTC",40.856,145.161,4.8,10,?,"244km SSE of Kushiro, Japan"
pr,12148005,?,"Sunday, May 27, 2012 07:45:00 UTC",18.113,-64.8679,4.3,4,?,"26km SSE of Charlotte Amalie, U.S. Virgin Islands"
ak,10482260,?,"Sunday, May 27, 2012 07:40:58 UTC",52.0282,176.8314,3.5,10.7,?,"53km W of Kiska Volcano, Alaska"
us,b000a0hd,?,"Sunday, May 27, 2012 07:40:45 UTC",50.645,176.097,4.4,10,?,"190km S of Buldir Island, Alaska"
ak,10482247,?,"Sunday, May 27, 2012 07:07:08 UTC",61.4973,-151.8869,2.9,2.3,?,"95km NNW of Nikiski, Alaska"
pr,12148004,?,"Sunday, May 27, 2012 06:38:38 UTC",18.1805,-67.3649,2.5,22,?,"20km SW of Stella, Puerto Rico"
us,b000a0ef,?,"Sunday, May 27, 2012 05:21:36 UTC",-13.66,-76.133,4.7,72.3,?,"1km ENE of San Clemente, Peru"
pr,12148003,?,"Sunday, May 27, 2012 05:00:53 UTC",18.3967,-65.8042,3.1,83.9,?,"3km ENE of Rio Grande, Puerto Rico"
ci,15155153,?,"Sunday, May 27, 2012 04:47:53 UTC",33.8578,-116.1552,2.7,4.1,?,"16km NNE of Indio, California"
nc,71791931,?,"Sunday, May 27, 2012 04:22:44 UTC",40.4143,-126.3532,3.5,23.4,?,"178km W of Ferndale, California"
ak,10482209,?,"Sunday, May 27, 2012 04:12:06 UTC",51.1848,-169.1742,2.8,25.7,?,"192km SSE of Yunaska Island, Alaska"
us,b000a0cv,?,"Sunday, May 27, 2012 03:50:21 UTC",-2.82,100.155,5.2,37.6,?,"159km WSW of Sungaipenuh, Indonesia"
pr,12148002,?,"Sunday, May 27, 2012 03:28:20 UTC",19.1229,-67.4179,2.9,17.8,?,"77km NNW of San Antonio, Puerto Rico"
us,b000a0cg,?,"Sunday, May 27, 2012 03:19:49 UTC",72.985,5.989,4.3,10,?,"Norwegian Sea"
us,b000a0be,?,"Sunday, May 27, 2012 01:49:53 UTC",38.521,144.769,4.4,35,?,"263km ESE of Kamaishi, Japan"
pr,12148001,?,"Sunday, May 27, 2012 01:45:13 UTC",18.597,-64.87,2.7,2.6,?,"29km NNE of Charlotte Amalie, U.S. Virgin Islands"
ci,15155129,?,"Sunday, May 27, 2012 01:31:35 UTC",32.2578,-115.285,2.5,10,?,"11km WNW of Alberto Oviedo Mota, Mexico"
ak,10482171,?,"Sunday, May 27, 2012 00:16:10 UTC",53.8615,-165.5541,2.6,105.4,?,"33km SSE of Akutan, Alaska"
pr,12148000,?,"Sunday, May 27, 2012 00:04:19 UTC",19.009,-65.5279,3.1,6.1,?,"72km NNE of Vieques, Puerto Rico"
pr,12147001,?,"Saturday, May 26, 2012 22:34:25 UTC",19.2509,-63.568,3.4,24.8,?,"126km NNW of The Valley, Anguilla"
us,b000a07p,?,"Saturday, May 26, 2012 21:48:09 UTC",26.901,140.094,6,480.2,?,"211km W of Chichi-shima, Japan"
us,2012bbav,?,"Saturday, May 26, 2012 20:53:05 UTC",1.806,-90.584,4.7,23.7,?,"282km N of Puerto Ayora, Ecuador"
us,b000a065,?,"Saturday, May 26, 2012 20:41:50 UTC",-24.362,-69.24,4.5,71.8,?,"141km SE of Antofagasta, Chile"
mb,12017778,?,"Saturday, May 26, 2012 20:07:04 UTC",49.1205,-112.7483,2.8,2.4,?,"34km SSE of Magrath, Canada"
us,b000a058,?,"Saturday, May 26, 2012 20:00:27 UTC",26.954,140.368,4.7,502.5,?,"184km W of Chichi-shima, Japan"
nc,71791741,?,"Saturday, May 26, 2012 19:50:49 UTC",40.3977,-122.0822,2.5,12.9,?,"16km E of Cottonwood, California"
us,b000a01h,?,"Saturday, May 26, 2012 17:18:01 UTC",-4.92,103.046,5,59.1,?,"80km W of Kuripan, Indonesia"
ak,10483196,?,"Saturday, May 26, 2012 13:03:04 UTC",52.6381,-165.4393,2.5,32.6,?,"155km SSE of Unalaska, Alaska"
hv,60349761,?,"Saturday, May 26, 2012 12:10:55 UTC",19.193,-155.6067,3.5,7,?,"13km W of Pahala, Hawaii"
us,b0009zwh,?,"Saturday, May 26, 2012 11:15:45 UTC",16.966,147.225,4.9,40.8,?,"179km ENE of Anatahan, Northern Mariana Islands"
ak,10481992,?,"Saturday, May 26, 2012 11:01:19 UTC",51.4018,-176.7796,3,25.4,?,"53km S of Adak, Alaska"
ak,10481993,?,"Saturday, May 26, 2012 10:59:51 UTC",52.3111,-171.2749,3.2,25.7,?,"19km S of Amukta Island, Alaska"
nc,71794331,?,"Saturday, May 26, 2012 10:45:55 UTC",40.9857,-123.56,2.5,48.7,?,"7km NE of Willow Creek, California"
us,2012bbcr,?,"Saturday, May 26, 2012 08:58:54 UTC",-55.468,-29.705,4.6,10,?,"207km NW of Visokoi Island, "
us,2012bbcq,?,"Saturday, May 26, 2012 08:54:06 UTC",34.74,24.62,4.5,32,?,"38km SSW of Tympakion, Greece"
us,b0009zu1,?,"Saturday, May 26, 2012 08:52:13 UTC",34.67,24.59,4.5,30,?,"46km SSW of Tympakion, Greece"
us,2012bbcp,?,"Saturday, May 26, 2012 08:51:57 UTC",-7.469,-97.708,4.5,10,?,"Southwest of the Galapagos Islands"
us,2012bbcn,?,"Saturday, May 26, 2012 07:08:45 UTC",0.647,92.756,4.5,10,?,"Off the west coast of northern Sumatra"
us,b0009zsb,?,"Saturday, May 26, 2012 05:58:27 UTC",31.877,-94.393,2.5,5,?,"2km S of Timpson, Texas"
us,2012bbbi,?,"Saturday, May 26, 2012 04:24:31 UTC",-20.8,-174.25,4.3,10,?,"93km NE of `Ohonua, Tonga"
us,2012bbbh,?,"Saturday, May 26, 2012 04:21:05 UTC",12.902,92.007,4.3,26.7,?,"153km NNW of Bamboo Flat, India"
us,b0009zqr,?,"Saturday, May 26, 2012 03:59:45 UTC",36.004,70.716,4.3,107.6,?,"5km WSW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan"
us,b0009zql,?,"Saturday, May 26, 2012 03:27:03 UTC",85.939,32.186,5.1,10,?,"North of Svalbard"
us,b0009zqj,?,"Saturday, May 26, 2012 03:25:19 UTC",85.888,28.498,4.4,10,?,"North of Svalbard"
us,2012bbag,?,"Saturday, May 26, 2012 02:47:22 UTC",85.879,26.995,4.2,10,?,"North of Svalbard"
us,2012bbaf,?,"Saturday, May 26, 2012 02:30:26 UTC",45.754,26.705,4.5,120.5,?,"3km SSW of Paltin, Romania"
us,b0009zp0,?,"Saturday, May 26, 2012 01:19:28 UTC",13.548,-92.039,4.7,65.1,?,"84km S of Champerico, Guatemala"
us,b0009znj,?,"Saturday, May 26, 2012 00:51:27 UTC",-20.781,168.625,5.1,19.3,?,"114km NE of Tadine, New Caledonia"
pr,12146012,?,"Friday, May 25, 2012 23:49:30 UTC",17.1569,-67.7959,2.9,30,?,"111km SW of Pole Ojea, Puerto Rico"
us,2012bacq,?,"Friday, May 25, 2012 22:12:23 UTC",-37.654,-73.547,4.2,12.5,?,"9km ESE of Lebu, Chile"
us,b0009zjb,?,"Friday, May 25, 2012 21:24:16 UTC",50.179,178.86,4,39.7,?,"187km SW of Amatignak Island, Alaska"
pr,12146011,?,"Friday, May 25, 2012 20:59:40 UTC",19.243,-64.5999,3,9,?,"91km N of Road Town, British Virgin Islands"
us,2012baa2,?,"Friday, May 25, 2012 19:27:17 UTC",73.121,5.397,4.4,14.2,?,"Greenland Sea"
ak,10481688,?,"Friday, May 25, 2012 18:49:17 UTC",53.3945,-166.0447,3.4,37.4,?,"62km SSE of Unalaska, Alaska"
us,2012baaz,?,"Friday, May 25, 2012 18:39:16 UTC",51.686,-176.821,2.7,61.9,?,"24km SSW of Adak, Alaska"
us,b0009zc1,?,"Friday, May 25, 2012 18:36:16 UTC",39.063,144.231,4.6,36.3,?,"201km ESE of Yamada, Japan"
ci,15154633,?,"Friday, May 25, 2012 18:04:25 UTC",31.5443,-115.5763,2.9,5.8,?,"84km SSW of Alberto Oviedo Mota, Mexico"
us,2012bact,?,"Friday, May 25, 2012 16:36:56 UTC",1.893,89.565,4.5,14.7,?,"North Indian Ocean"
pr,12146009,?,"Friday, May 25, 2012 16:06:17 UTC",19.023,-65.2559,3.1,5,?,"79km N of Culebra, Puerto Rico"
ak,10481618,?,"Friday, May 25, 2012 15:19:16 UTC",60.6306,-146.0591,2.5,15.6,?,"19km WNW of Cordova, Alaska"
us,2012bacs,?,"Friday, May 25, 2012 14:57:56 UTC",1.832,97.873,4.3,62,?,"91km WSW of Onan Ganjang, Indonesia"
hv,60349351,?,"Friday, May 25, 2012 14:23:42 UTC",19.1975,-155.3557,2.5,50.6,?,"13km E of Pahala, Hawaii"
us,b0009z17,?,"Friday, May 25, 2012 13:14:04 UTC",44.86,11.1421,4.2,9.98,?,"2km N of San Felice sul Panaro, Italy"
us,b0009z0z,?,"Friday, May 25, 2012 12:53:09 UTC",73.1139,5.3725,4.5,9.98,?,"Greenland Sea"
us,b0009yzx,?,"Friday, May 25, 2012 12:10:20 UTC",-30.6496,-176.5544,4.8,37.37,?,"200km SE of Raoul Island, New Zealand"
us,b0009yz4,?,"Friday, May 25, 2012 11:22:43 UTC",38.226,38.621,4.3,11.6,?,"21km N of Sincik, Turkey"
ak,10481545,?,"Friday, May 25, 2012 09:58:43 UTC",50.2229,-176.0647,3.4,25.5,?,"188km SSE of Adak, Alaska"
ak,10481534,?,"Friday, May 25, 2012 09:42:25 UTC",64.7661,-151.7257,2.6,13.9,?,"48km SSE of Tanana, Alaska"
pr,12146008,?,"Friday, May 25, 2012 09:23:32 UTC",19.4526,-68.53,3.1,90.5,?,"75km NE of Miches, Dominican Republic"
pr,12146007,?,"Friday, May 25, 2012 09:02:42 UTC",19.731,-68.524,3.8,55,?,"99km NNE of Miches, Dominican Republic"
us,b0009ytx,?,"Friday, May 25, 2012 07:26:18 UTC",50.041,-130.256,4.4,10,?,"214km WSW of Port Hardy, Canada"
pr,12145005,?,"Friday, May 25, 2012 07:17:26 UTC",19.0629,-65.219,3,12.6,?,"84km N of Culebra, Puerto Rico"
ci,15154433,?,"Friday, May 25, 2012 06:58:10 UTC",32.5793,-115.6967,2.5,10,?,"10km W of Progreso, Mexico"
us,b0009ysw,?,"Friday, May 25, 2012 06:23:29 UTC",52.352,-172.033,4.4,81.1,?,"54km WSW of Amukta Island, Alaska"
ak,10481472,?,"Friday, May 25, 2012 05:09:32 UTC",60.1884,-152.6431,2.6,107.2,?,"33km S of Redoubt Volcano, Alaska"
us,b0009ys7,?,"Friday, May 25, 2012 04:36:09 UTC",-22.382,-174.289,4.4,43.9,?,"134km SSE of `Ohonua, Tonga"
pr,12146004,?,"Friday, May 25, 2012 04:33:24 UTC",19.113,-65.1679,3.2,21.7,?,"88km NNW of Charlotte Amalie, U.S. Virgin Islands"
pr,12146001,?,"Friday, May 25, 2012 04:24:57 UTC",19.148,-65.179,3.2,29,?,"93km NNW of Charlotte Amalie, U.S. Virgin Islands"
us,2012babv,?,"Friday, May 25, 2012 04:13:13 UTC",72.951,5.813,4.1,10,?,"Norwegian Sea"
us,b0009yr1,?,"Friday, May 25, 2012 04:01:36 UTC",72.895,5.538,4.9,10,?,"Norwegian Sea"
us,b0009yr3,?,"Friday, May 25, 2012 03:59:27 UTC",37.637,141.586,4.6,39.1,?,"54km ENE of Namie, Japan"
pr,12146002,?,"Friday, May 25, 2012 03:33:53 UTC",19.1119,-65.16,2.9,22.8,?,"88km NNW of Charlotte Amalie, U.S. Virgin Islands"
pr,12146000,?,"Friday, May 25, 2012 03:26:36 UTC",19.083,-65.132,3,15.5,?,"84km NNW of Charlotte Amalie, U.S. Virgin Islands"
us,2012babq,?,"Friday, May 25, 2012 03:11:39 UTC",18.078,93.356,4.3,35,?,"204km NW of Pathein, Myanmar"
us,b0009yq6,?,"Friday, May 25, 2012 02:44:49 UTC",-43.442,172.859,5,8.3,?,"19km ESE of Kaiapoi, New Zealand"
us,2012babl,?,"Friday, May 25, 2012 02:14:30 UTC",1.324,-100.842,4.1,10,?,"Galapagos Triple Junction region"
us,2012babk,?,"Friday, May 25, 2012 01:29:16 UTC",23.901,122.488,4.2,10,?,"81km SW of Yonakuni, Japan"
us,b0009ype,?,"Friday, May 25, 2012 00:25:56 UTC",72.945,5.546,5,10,?,"Norwegian Sea"
us,b0009yne,?,"Thursday, May 24, 2012 23:46:17 UTC",72.944,5.496,4.7,10,?,"Norwegian Sea"
us,b0009ym3,?,"Thursday, May 24, 2012 22:47:46 UTC",72.964,5.655,6.1,10,?,"Norwegian Sea"
ak,10481151,?,"Thursday, May 24, 2012 22:44:14 UTC",60.7139,-150.5991,2.5,161.1,?,"21km NNE of Sterling, Alaska"
us,b0009yb6,?,"Thursday, May 24, 2012 19:39:28 UTC",14.43,93.309,4.9,46.3,?,"Andaman Islands, India region"
us,b0009ya3,?,"Thursday, May 24, 2012 19:18:54 UTC",-36.917,-70.471,5.4,150.4,?,"26km ENE of Las Ovejas, Argentina"
ak,10481014,?,"Thursday, May 24, 2012 18:09:54 UTC",55.6992,-154.4589,3,10,?,"74km E of Chirikof Island, Alaska"
ak,10480998,?,"Thursday, May 24, 2012 18:06:17 UTC",63.0054,-149.2756,2.5,68.9,?,"46km SSW of Cantwell, Alaska"
ak,10480952,?,"Thursday, May 24, 2012 16:33:05 UTC",59.4336,-153.7413,2.6,137.6,?,"75km ESE of Old Iliamna, Alaska"
us,b0009xyu,?,"Thursday, May 24, 2012 15:33:48 UTC",-27.467,-71.025,4.7,23.3,?,"69km W of Copiapo, Chile"
ak,10483811,?,"Thursday, May 24, 2012 14:35:17 UTC",52.3346,-171.5606,2.6,25.6,?,"26km SW of Amukta Island, Alaska"
us,2012azdc,?,"Thursday, May 24, 2012 14:22:10 UTC",15.815,59.744,4.2,10.1,?,"Owen Fracture Zone region"
us,2012azbf,?,"Thursday, May 24, 2012 13:46:30 UTC",5.318,94.471,4.6,66.5,?,"97km WSW of Banda Aceh, Indonesia"
ak,10480907,?,"Thursday, May 24, 2012 13:37:24 UTC",52.7643,-168.1732,3.4,26,?,"50km ESE of Nikolski, Alaska"
pr,12145004,?,"Thursday, May 24, 2012 12:56:01 UTC",19.8638,-68.5363,3.1,54.8,?,"111km NE of Santa Barbara de Samana, Dominican Republic"
us,b0009xtm,?,"Thursday, May 24, 2012 12:55:14 UTC",-3.481,145.536,4.6,35.2,?,"175km ENE of Angoram, Papua New Guinea"
us,b0009xst,?,"Thursday, May 24, 2012 12:35:43 UTC",39.378,143.457,4.6,32.2,?,"130km E of Yamada, Japan"
pr,12145003,?,"Thursday, May 24, 2012 11:02:29 UTC",18.8439,-67.379,2.9,8,?,"48km NW of San Antonio, Puerto Rico"
hv,60348956,?,"Thursday, May 24, 2012 10:42:04 UTC",19.4038,-155.34,2.9,1.5,?,"11km WSW of Volcano, Hawaii"
us,b0009xmw,?,"Thursday, May 24, 2012 09:07:36 UTC",51.734,-176.003,4.6,57.8,?,"48km ESE of Adak, Alaska"
pr,12145002,?,"Thursday, May 24, 2012 07:27:56 UTC",18.138,-64.1668,3.1,16,?,"56km ESE of Road Town, British Virgin Islands"
us,b0009xjl,?,"Thursday, May 24, 2012 06:36:56 UTC",0.588,92.287,4.5,10,?,"Off the west coast of northern Sumatra"
ci,15154169,?,"Thursday, May 24, 2012 06:05:54 UTC",32.2025,-115.2485,2.7,10,?,"7km WSW of Alberto Oviedo Mota, Mexico"
ci,15154161,?,"Thursday, May 24, 2012 05:45:27 UTC",34.9475,-116.724,3.2,2,?,"27km ENE of Barstow, California"
us,b0009xib,?,"Thursday, May 24, 2012 05:44:37 UTC",37.12,-104.732,3.2,5,?,"21km WSW of Trinidad, Colorado"
us,b0009xhx,?,"Thursday, May 24, 2012 05:16:28 UTC",31.386,138.2,4.6,376.6,?,"241km SW of Hachijo-jima, Japan"
us,b0009xhd,?,"Thursday, May 24, 2012 04:51:23 UTC",-27.804,-70.854,4.6,35.5,?,"70km SW of Copiapo, Chile"
pr,12145001,?,"Thursday, May 24, 2012 04:17:07 UTC",18.148,-66.925,2.6,16.6,?,"6km ESE of Maricao, Puerto Rico"
ak,10480827,?,"Thursday, May 24, 2012 03:55:59 UTC",67.1313,-143.2688,3.1,12.4,?,"108km NE of Fort Yukon, Alaska"
pr,12145000,?,"Thursday, May 24, 2012 02:31:57 UTC",17.992,-66.4589,3,12.8,?,"2km WNW of Playita Cortada, Puerto Rico"
ci,15154129,?,"Thursday, May 24, 2012 02:05:04 UTC",32.1302,-115.1458,2.5,10,?,"11km SSE of Alberto Oviedo Mota, Mexico"
us,2012azbp,?,"Thursday, May 24, 2012 00:46:48 UTC",1.583,127.708,4.2,35,?,"37km WSW of Tobelo, Indonesia"
ak,10480771,?,"Thursday, May 24, 2012 00:45:56 UTC",63.3301,-147.1717,2.7,0,?,"87km E of Cantwell, Alaska"
us,2012azbk,?,"Thursday, May 24, 2012 00:36:53 UTC",1.512,127.495,4.3,35,?,"62km WSW of Tobelo, Indonesia"
us,b0009xcd,?,"Thursday, May 24, 2012 00:33:31 UTC",1.555,127.869,4.5,46.9,?,"24km SW of Tobelo, Indonesia"
us,2012azbg,?,"Thursday, May 24, 2012 00:08:15 UTC",-50.426,139.51,4.5,10,?,"Western Indian-Antarctic Ridge"
us,2012aydu,?,"Wednesday, May 23, 2012 23:45:06 UTC",1.553,127.953,4.3,35,?,"20km SSW of Tobelo, Indonesia"
us,2012aydt,?,"Wednesday, May 23, 2012 23:36:09 UTC",1.621,127.754,4.5,35,?,"30km WSW of Tobelo, Indonesia"
us,2012ayds,?,"Wednesday, May 23, 2012 23:33:36 UTC",-50.351,139.183,4.2,10,?,"Western Indian-Antarctic Ridge"
us,b0009x9c,?,"Wednesday, May 23, 2012 23:19:18 UTC",-50.352,139.536,5.9,6.6,?,"Western Indian-Antarctic Ridge"
us,2012ayba,?,"Wednesday, May 23, 2012 23:15:38 UTC",39.891,143.075,4.2,41,?,"100km ENE of Miyako, Japan"
us,2012aydm,?,"Wednesday, May 23, 2012 23:12:25 UTC",-50.537,139.222,4.2,10,?,"Western Indian-Antarctic Ridge"
us,b0009xas,?,"Wednesday, May 23, 2012 23:01:53 UTC",-11.35,-77.74,4,73,?,"30km SSW of Huacho, Peru"
us,b0009x8f,?,"Wednesday, May 23, 2012 22:59:52 UTC",-50.42,139.516,6,10,?,"Western Indian-Antarctic Ridge"
us,2012aydk,?,"Wednesday, May 23, 2012 22:37:24 UTC",-26.954,26.766,4.3,10,?,"9km ENE of Orkney, South Africa"
us,b0009x78,?,"Wednesday, May 23, 2012 22:00:04 UTC",0.878,92.945,4,10,?,"Off the west coast of northern Sumatra"
us,b0009x51,?,"Wednesday, May 23, 2012 21:59:15 UTC",42.58,23.13,4,15,?,"8km ESE of Pernik, Bulgaria"
us,b0009x3u,?,"Wednesday, May 23, 2012 21:41:18 UTC",44.868,11.251,4.4,4.8,?,"5km NW of Finale Emilia, Italy"
pr,12144002,?,"Wednesday, May 23, 2012 20:48:53 UTC",18.687,-64.9649,3,61.1,?,"38km N of Charlotte Amalie, U.S. Virgin Islands"
ci,15154033,?,"Wednesday, May 23, 2012 20:36:52 UTC",32.2183,-115.2448,2.6,10,?,"7km W of Alberto Oviedo Mota, Mexico"
us,2012ayaz,?,"Wednesday, May 23, 2012 20:25:58 UTC",46.516,152.715,5.3,34,?,"Kuril Islands"
nc,71790466,?,"Wednesday, May 23, 2012 20:19:13 UTC",40.6093,-124.0552,2.7,19.9,?,"7km NNE of Hydesville, California"
us,b0009wng,?,"Wednesday, May 23, 2012 17:50:28 UTC",0.844,-27.635,5.3,13.9,?,"Central Mid-Atlantic Ridge"
us,2012ayc1,?,"Wednesday, May 23, 2012 16:45:15 UTC",1.109,92.487,4.6,35,?,"Off the west coast of northern Sumatra"
us,2012aycy,?,"Wednesday, May 23, 2012 16:16:39 UTC",1.369,127.263,4,10,?,"64km NNW of Ternate, Indonesia"
us,2012ayeg,?,"Wednesday, May 23, 2012 16:08:37 UTC",19.121,39.25,4.4,46.6,?,"177km ENE of Tokar, Sudan"
us,2012aycw,?,"Wednesday, May 23, 2012 15:28:52 UTC",2.232,126.351,4.1,35,?,"156km NE of Bitung, Indonesia"
us,b0009wev,?,"Wednesday, May 23, 2012 15:02:25 UTC",41.335,142.082,5.9,46,?,"72km E of Mutsu, Japan"
pr,12144001,?,"Wednesday, May 23, 2012 14:54:51 UTC",19.436,-68.791,3.3,25,?,"56km NNE of Miches, Dominican Republic"
us,b0009we5,?,"Wednesday, May 23, 2012 14:36:43 UTC",-15.596,-74.387,4.6,43.3,?,"30km SE of Acari, Peru"
us,b0009wdv,?,"Wednesday, May 23, 2012 14:26:11 UTC",2.338,126.651,4.6,70.6,?,"165km WNW of Tobelo, Indonesia"
nc,71790286,?,"Wednesday, May 23, 2012 13:57:04 UTC",40.376,-125.6033,3.1,23.7,?,"115km W of Ferndale, California"
us,b0009wcv,?,"Wednesday, May 23, 2012 13:55:05 UTC",32.256,138.202,4.3,348.8,?,"175km WSW of Hachijo-jima, Japan"
us,2012aybe,?,"Wednesday, May 23, 2012 13:43:32 UTC",19.079,-157.042,3.8,10,?,"125km WSW of Kahaluu-Keauhou, Hawaii"
us,2012aycp,?,"Wednesday, May 23, 2012 13:37:42 UTC",1.517,127.847,4.3,44.9,?,"29km SW of Tobelo, Indonesia"
us,b0009wbc,?,"Wednesday, May 23, 2012 13:12:03 UTC",0.553,92.302,4.6,6.3,?,"Off the west coast of northern Sumatra"
ak,10478469,?,"Wednesday, May 23, 2012 11:56:56 UTC",56.6721,-157.0877,2.6,84,?,"113km ENE of Chignik Lake, Alaska"
ak,10478461,?,"Wednesday, May 23, 2012 11:42:32 UTC",54.505,-164.5879,2.7,7.7,?,"84km WSW of False Pass, Alaska"
us,b0009w8b,?,"Wednesday, May 23, 2012 11:04:21 UTC",19.031,145.4336,4.3,229.11,?,"38km NW of Agrihan, Northern Mariana Islands"
